battery_id,cycle,capacity,initial_capacity,capacity_fade,capacity_fade_percentage,capacity_ratio,soh,temperature,Re,Rct,filename,eol_cycle,rul,cycle_normalized,augmented,augmentation_type
B0005,71,1.6226619021426523,1.8564874208181574,0.23382551867550516,12.623944157602457,0.8740495001186392,87.40495001186392,29.0,0.0692,0.20129999999999998,05360.csv,101,28,0.4226190476190476,True,temp_offset_5
B0005,72,1.6118585056309007,1.8564874208181574,0.2446289151872567,13.205678513756336,0.8682302328343016,86.82302328343016,29.0,0.0694,0.2016,05364.csv,101,27,0.42857142857142855,True,temp_offset_5
B0005,73,1.607094410097114,1.8564874208181574,0.24939301072104336,13.462212469997608,0.8656640449461621,86.56640449461621,29.0,0.0696,0.2019,05368.csv,101,26,0.43452380952380953,True,temp_offset_5
B0005,74,1.6020438241265071,1.8564874208181574,0.2544435966916503,13.734173179262957,0.8629435385134382,86.29435385134381,29.0,0.0698,0.2022,05372.csv,101,25,0.44047619047619047,True,temp_offset_5
B0005,75,1.5908951466255365,1.8564874208181574,0.2655922741926209,14.334500004344264,0.8569382850568554,85.69382850568554,29.0,0.07,0.20249999999999999,05376.csv,101,24,0.44642857142857145,True,temp_offset_5
B0005,76,1.5863133974231085,1.8564874208181574,0.2701740233950489,14.581215092458798,0.8544703183197532,85.44703183197532,29.0,0.0702,0.20279999999999998,05380.csv,101,23,0.4523809523809524,True,temp_offset_5
B0005,77,1.585467191599116,1.8564874208181574,0.27102022921904134,14.626781040136304,0.8540145081620848,85.40145081620848,29.0,0.0704,0.2031,05384.csv,101,22,0.4583333333333333,True,temp_offset_5
B0005,78,1.5960540098824385,1.8564874208181574,0.2604334109357189,14.056708849314894,0.8597171152277749,85.9717115227775,29.0,0.0706,0.2034,05386.csv,101,21,0.4642857142857143,True,temp_offset_5
B0005,79,1.5752509183647763,1.8564874208181574,0.28123650245338117,15.17690035916768,0.848511495795948,84.8511495795948,29.0,0.0708,0.2037,05390.csv,101,20,0.47023809523809523,True,temp_offset_5
B0005,80,1.5654194886222972,1.8564874208181574,0.29106793219586025,15.706296873041058,0.8432157800091173,84.32157800091173,29.0,0.07100000000000001,0.204,05394.csv,101,19,0.47619047619047616,True,temp_offset_5
B0005,81,1.5602817424387463,1.8564874208181574,0.29620567837941114,15.982950929468487,0.8404483245844603,84.04483245844602,29.0,0.0712,0.20429999999999998,05398.csv,101,19,0.48214285714285715,True,temp_offset_5
B0005,82,1.5599972678790506,1.8564874208181574,0.29649015293910685,15.998269132835977,0.8402950918954015,84.02950918954015,29.0,0.0714,0.2046,05402.csv,101,18,0.4880952380952381,True,temp_offset_5
B0005,83,1.5552034699262254,1.8564874208181574,0.30128395089193205,16.25640248585927,0.8377129047504369,83.77129047504368,29.0,0.0716,0.2049,05406.csv,101,17,0.49404761904761907,True,temp_offset_5
B0005,84,1.5493863012956275,1.8564874208181574,0.30710111952252994,16.569641645810336,0.8345794773081792,83.45794773081792,29.0,0.0718,0.2052,05410.csv,101,16,0.5,True,temp_offset_5
B0005,85,1.5387452745578707,1.8564874208181574,0.31774214626028674,17.14263281866708,0.8288476707694269,82.8847670769427,29.0,0.07200000000000001,0.2055,05414.csv,101,15,0.5059523809523809,True,temp_offset_5
B0005,86,1.5284195203973032,1.8564874208181574,0.3280679004208542,17.69864739629244,0.8232856863224669,82.32856863224669,29.0,0.0722,0.20579999999999998,05418.csv,101,14,0.5119047619047619,True,temp_offset_5
B0005,87,1.5290307271735448,1.8564874208181574,0.3274566936446126,17.665735526394215,0.823614913856889,82.36149138568891,29.0,0.0724,0.2061,05422.csv,101,13,0.5178571428571429,True,temp_offset_5
B0005,88,1.523150845721758,1.8564874208181574,0.33333657509639947,17.98235160605912,0.8204477060504415,82.04477060504415,29.0,0.0726,0.2064,05426.csv,101,12,0.5238095238095238,True,temp_offset_5
B0005,89,1.5179878074985778,1.8564874208181574,0.3384996133195797,18.260367571990983,0.8176666270270755,81.76666270270755,29.0,0.0728,0.2067,05430.csv,101,11,0.5297619047619048,True,temp_offset_5
B0005,90,1.6063499233678653,1.8564874208181574,0.2501374974502921,13.502301113197326,0.865263025946033,86.5263025946033,29.0,0.07300000000000001,0.207,05433.csv,101,10,0.5357142857142857,True,temp_offset_5
B0005,91,1.564366290038472,1.8564874208181574,0.2921211307796854,15.763008833894965,0.8426484728612128,84.26484728612128,29.0,0.0732,0.20729999999999998,05436.csv,101,9,0.5416666666666666,True,temp_offset_5
B0005,92,1.5486034592928781,1.8564874208181574,0.3078839615252793,16.61179561914124,0.8341577981769496,83.41577981769495,29.0,0.07339999999999999,0.20759999999999998,05440.csv,101,8,0.5476190476190477,True,temp_offset_5
B0005,93,1.5328823006309105,1.8564874208181574,0.32360512018724696,17.45833847279512,0.8256895702290116,82.56895702290116,29.0,0.0736,0.2079,05444.csv,101,7,0.5535714285714286,True,temp_offset_5
B0005,94,1.527457771061899,1.8564874208181574,0.32902964975625837,17.75043505675683,0.8227676384625033,82.27676384625033,29.0,0.0738,0.2082,05448.csv,101,6,0.5595238095238095,True,temp_offset_5
B0005,95,1.517458940531343,1.8564874208181574,0.3390284802868144,18.288845660742115,0.8173817519660844,81.73817519660844,29.0,0.074,0.2085,05452.csv,101,5,0.5654761904761905,True,temp_offset_5
B0005,96,1.5123975616505512,1.8564874208181574,0.34408985916760626,18.561387539702626,0.8146554319145534,81.46554319145534,29.0,0.0742,0.20879999999999999,05456.csv,101,4,0.5714285714285714,True,temp_offset_5
B0005,97,1.5070620979164915,1.8564874208181574,0.34942532290166595,18.848688163792406,0.8117814756064043,81.17814756064044,29.0,0.0744,0.20909999999999998,05460.csv,101,3,0.5773809523809523,True,temp_offset_5
B0005,98,1.5020418949459464,1.8564874208181574,0.354445525872211,19.119012828785962,0.8090773350265922,80.90773350265921,29.0,0.0746,0.2094,05464.csv,101,2,0.5833333333333334,True,temp_offset_5
B0005,99,1.4913374086492155,1.8564874208181574,0.36515001216894194,19.695421131213166,0.8033113458921151,80.3311345892115,29.0,0.0748,0.2097,05468.csv,101,1,0.5892857142857143,True,temp_offset_5
B0005,100,1.4863597426626207,1.8564874208181574,0.3701276781555367,19.963455292017215,0.800630117928609,80.0630117928609,29.0,0.075,0.21,05472.csv,101,0,0.5952380952380952,True,temp_offset_5
B0005,101,1.4809032322742417,1.8564874208181574,0.37558418854391573,20.25727395859839,0.7976909596411943,79.76909596411943,29.0,0.0752,0.2103,05476.csv,101,0,0.6011904761904762,True,temp_offset_5
B0005,102,1.475697420273432,1.8564874208181574,0.38079000054472534,20.537593179433685,0.7948868404522178,79.48868404522177,29.0,0.0754,0.21059999999999998,05480.csv,101,0,0.6071428571428571,True,temp_offset_5
B0005,103,1.4863949685767406,1.8564874208181574,0.37009245224141685,19.96155846961991,0.8006490924251367,80.06490924251366,29.0,0.0756,0.21089999999999998,05484.csv,101,0,0.6130952380952381,True,temp_offset_5
B0005,104,1.496586568680641,1.8564874208181574,0.35990085213751644,19.412767733468446,0.8061388145690168,80.61388145690168,29.0,0.0758,0.2112,05487.csv,101,0,0.6190476190476191,True,temp_offset_5
B0005,105,1.481290276939556,1.8564874208181574,0.3751971438786015,20.23643262606612,0.7978994418861985,79.78994418861986,29.0,0.076,0.2115,05491.csv,101,0,0.625,True,temp_offset_5
B0005,106,1.4702403562306414,1.8564874208181574,0.386247064587516,20.831441658842,0.7919473839379444,79.19473839379444,29.0,0.0762,0.2118,05495.csv,101,0,0.6309523809523809,True,temp_offset_5
B0005,107,1.4543820144467565,1.8564874208181574,0.4021054063714009,21.68537146112976,0.7834052620759518,78.34052620759519,29.0,0.0764,0.21209999999999998,05499.csv,101,0,0.6369047619047619,True,temp_offset_5
B0005,108,1.4546270746973051,1.8564874208181574,0.4018603461208523,21.67217561416471,0.7835372641826187,78.35372641826187,29.0,0.0766,0.21239999999999998,05503.csv,101,0,0.6428571428571429,True,temp_offset_5
B0005,109,1.4555049100736417,1.8564874208181574,0.40098251074451574,21.62490649866879,0.7840101116506343,78.40101116506342,29.0,0.07680000000000001,0.2127,05507.csv,101,0,0.6488095238095238,True,temp_offset_5
B0005,110,1.449521343891765,1.8564874208181574,0.40696607692639253,21.947105727081066,0.7807870538939381,78.0787053893938,29.0,0.077,0.213,05511.csv,101,0,0.6547619047619048,True,temp_offset_5
B0005,111,1.4391466876435848,1.8564874208181574,0.41734073317457265,22.50575355290952,0.7751987282571245,77.51987282571245,29.0,0.0772,0.2133,05515.csv,101,0,0.6607142857142857,True,temp_offset_5
B0005,112,1.4339194546433254,1.8564874208181574,0.42256796617483205,22.787226237964116,0.7723830706115932,77.23830706115932,29.0,0.0774,0.21359999999999998,05519.csv,101,0,0.6666666666666666,True,temp_offset_5
B0005,113,1.4338698961872116,1.8564874208181574,0.4226175246309458,22.789894829876665,0.7723563758677678,77.23563758677679,29.0,0.0776,0.21389999999999998,05523.csv,101,0,0.6726190476190477,True,temp_offset_5
B0005,114,1.4285371166505982,1.8564874208181574,0.4279503041675592,23.07705091702646,0.7694838654069842,76.94838654069842,29.0,0.07780000000000001,0.2142,05527.csv,101,0,0.6785714285714286,True,temp_offset_5
B0005,115,1.4233908601368348,1.8564874208181574,0.43309656068132263,23.354163232248837,0.766711825878973,76.6711825878973,29.0,0.078,0.2145,05531.csv,101,0,0.6845238095238095,True,temp_offset_5
B0005,116,1.4178977587945691,1.8564874208181574,0.4385896620235883,23.64995222501188,0.763752957814117,76.3752957814117,29.0,0.0782,0.2148,05535.csv,101,0,0.6904761904761905,True,temp_offset_5
B0005,117,1.412876294871293,1.8564874208181574,0.44361112594686447,23.92034478897817,0.7610481380200442,76.10481380200443,29.0,0.0784,0.21509999999999999,05539.csv,101,0,0.6964285714285714,True,temp_offset_5
B0005,118,1.4130459150897834,1.8564874208181574,0.44344150572837404,23.91121118840294,0.761139504229472,76.1139504229472,29.0,0.0786,0.21539999999999998,05543.csv,101,0,0.7023809523809523,True,temp_offset_5
B0005,119,1.4080638483340098,1.8564874208181574,0.44842357248414766,24.179482318999046,0.7584559057844159,75.84559057844159,29.0,0.07880000000000001,0.2157,05547.csv,101,0,0.7083333333333334,True,temp_offset_5
B0005,120,1.4338660533551932,1.8564874208181574,0.4226213674629642,22.790101756226868,0.7723543059199861,77.23543059199861,29.0,0.079,0.216,05551.csv,101,0,0.7142857142857143,True,temp_offset_5
B0005,121,1.4387306306354495,1.8564874208181574,0.41775679018270795,22.528157123442877,0.7749746184659836,77.49746184659836,29.0,0.0792,0.2163,05553.csv,101,0,0.7202380952380952,True,temp_offset_5
B0005,122,1.4178234189366787,1.8564874208181574,0.4386640018814787,23.65395522992977,0.7637129145275012,76.37129145275013,29.0,0.0794,0.2166,05557.csv,101,0,0.7261904761904762,True,temp_offset_5
B0005,123,1.4074469349265504,1.8564874208181574,0.44904048589160706,24.212701475909615,0.7581236043637106,75.81236043637107,29.0,0.0796,0.21689999999999998,05561.csv,101,0,0.7321428571428571,True,temp_offset_5
B0005,124,1.4016671389332185,1.8564874208181574,0.45482028188493895,24.523928218094284,0.7550103077539309,75.50103077539309,29.0,0.07980000000000001,0.2172,05565.csv,101,0,0.7380952380952381,True,temp_offset_5
B0005,125,1.3971626947761286,1.8564874208181574,0.4593247260420288,24.766480633781825,0.7525839815065358,75.25839815065358,29.0,0.08,0.2175,05569.csv,101,0,0.7440476190476191,True,temp_offset_5
B0005,126,1.3917448693413397,1.8564874208181574,0.46474255147681776,25.058216217830108,0.7496656609329435,74.96656609329435,29.0,0.0802,0.2178,05573.csv,101,0,0.75,True,temp_offset_5
B0005,127,1.386687176323486,1.8564874208181574,0.4698002444946714,25.330559622810622,0.7469413262775411,74.6941326277541,29.0,0.0804,0.2181,05577.csv,101,0,0.7559523809523809,True,temp_offset_5
B0005,128,1.3808931693507738,1.8564874208181574,0.47559425146738366,25.642551588685,0.7438203749003651,74.38203749003651,29.0,0.0806,0.21839999999999998,05581.csv,101,0,0.7619047619047619,True,temp_offset_5
B0005,129,1.3756911885176162,1.8564874208181574,0.48079623230054125,25.92266451126541,0.7410183193761402,74.10183193761401,29.0,0.0808,0.2187,05585.csv,101,0,0.7678571428571429,True,temp_offset_5
B0005,130,1.370966013941874,1.8564874208181574,0.4855214068762834,26.177102676757524,0.7384730963260105,73.84730963260105,29.0,0.081,0.219,05589.csv,101,0,0.7738095238095238,True,temp_offset_5
B0005,131,1.3709617666753595,1.8564874208181574,0.4855256541427979,26.177331380836712,0.7384708085289229,73.84708085289229,29.0,0.0812,0.2193,05593.csv,101,0,0.7797619047619048,True,temp_offset_5
B0005,132,1.365186811842402,1.8564874208181574,0.49130060897575545,26.488297439327095,0.7353601196181344,73.53601196181344,29.0,0.0814,0.2196,05597.csv,101,0,0.7857142857142857,True,temp_offset_5
B0005,133,1.3758468418433492,1.8564874208181574,0.4806405789748083,25.914282990960192,0.7411021622958323,74.11021622958323,29.0,0.0816,0.21989999999999998,05601.csv,101,0,0.7916666666666666,True,temp_offset_5
B0005,134,1.3865698849052066,1.8564874208181574,0.4699175359129508,25.336875455763803,0.7468781470623392,74.68781470623392,29.0,0.0818,0.2202,05603.csv,101,0,0.7976190476190477,True,temp_offset_5
B0005,135,1.370302995856954,1.8564874208181574,0.4861844249612035,26.212804448726164,0.7381159605450269,73.81159605450269,29.0,0.082,0.22049999999999997,05605.csv,101,0,0.8035714285714286,True,temp_offset_5
B0005,136,1.365234111536573,1.8564874208181574,0.4912533092815845,26.485750475776804,0.7353855976761274,73.53855976761274,29.0,0.0822,0.2208,05609.csv,101,0,0.8095238095238095,True,temp_offset_5
B0005,137,1.35476990399779,1.8564874208181574,0.5017175168203674,27.049220401981277,0.7297490350894704,72.97490350894704,29.0,0.0824,0.2211,05613.csv,101,0,0.8154761904761905,True,temp_offset_5
B0005,138,1.3550896649156727,1.8564874208181574,0.5013977559024847,27.032002121463172,0.7299212748333529,72.9921274833353,29.0,0.0826,0.22139999999999999,05617.csv,101,0,0.8214285714285714,True,temp_offset_5
B0005,139,1.3551519049722218,1.8564874208181574,0.5013355158459356,27.028650658875993,0.7299548005420925,72.99548005420925,29.0,0.0828,0.22169999999999998,05621.csv,101,0,0.8273809523809523,True,temp_offset_5
B0005,140,1.349761199106695,1.8564874208181574,0.5067262217114625,27.318925925778032,0.7270510879690489,72.7051087969049,29.0,0.083,0.22199999999999998,05625.csv,101,0,0.8333333333333334,True,temp_offset_5
B0005,141,1.344633700361079,1.8564874208181574,0.5118537204570783,27.59502818474963,0.7242891523436752,72.42891523436752,29.0,0.0832,0.2223,05629.csv,101,0,0.8392857142857143,True,temp_offset_5
B0005,142,1.3394341667812415,1.8564874208181574,0.5170532540369159,27.875009329205174,0.7214884150364727,72.14884150364726,29.0,0.0834,0.2226,05633.csv,101,0,0.8452380952380952,True,temp_offset_5
B0005,143,1.3393572853170286,1.8564874208181574,0.5171301355011289,27.87914919290781,0.7214470027094346,72.14470027094346,29.0,0.08360000000000001,0.2229,05637.csv,101,0,0.8511904761904762,True,temp_offset_5
B0005,144,1.3344478153088273,1.8564874208181574,0.5220396055093302,28.14351118047079,0.7188025086217571,71.88025086217571,29.0,0.0838,0.22319999999999998,05641.csv,101,0,0.8571428571428571,True,temp_offset_5
B0005,145,1.3290837970227405,1.8564874208181574,0.5274036237954169,28.432349391737038,0.7159131713572349,71.59131713572349,29.0,0.084,0.22349999999999998,05645.csv,101,0,0.8630952380952381,True,temp_offset_5
B0005,146,1.32360845530436,1.8564874208181574,0.5328789655137973,28.727182075680425,0.7129638695429692,71.29638695429692,29.0,0.0842,0.2238,05649.csv,101,0,0.8690476190476191,True,temp_offset_5
B0005,147,1.3186050609082351,1.8564874208181574,0.5378823599099223,28.996601643355056,0.7102687829293901,71.02687829293902,29.0,0.0844,0.2241,05653.csv,101,0,0.875,True,temp_offset_5
B0005,148,1.3189024440361226,1.8564874208181574,0.5375849767820349,28.980588347698966,0.710428968839918,71.0428968839918,29.0,0.08460000000000001,0.2244,05657.csv,101,0,0.8809523809523809,True,temp_offset_5
B0005,149,1.318728983132401,1.8564874208181574,0.5377584376857565,28.98992875902559,0.7103355338390791,71.03355338390791,29.0,0.0848,0.22469999999999998,05661.csv,101,0,0.8869047619047619,True,temp_offset_5
B0005,150,1.3243102103058988,1.8564874208181574,0.5321772105122586,28.68939442310711,0.7133418710277459,71.33418710277459,29.0,0.085,0.22499999999999998,05665.csv,101,0,0.8928571428571429,True,temp_offset_5
B0005,151,1.3605714518924275,1.8564874208181574,0.49591596892573,26.736822377386737,0.7328740483966334,73.28740483966334,29.0,0.0852,0.2253,05668.csv,101,0,0.8988095238095238,True,temp_offset_5
B0005,152,1.3399736528487247,1.8564874208181574,0.5165137679694327,27.845959429964694,0.7217790100932631,72.1779010093263,29.0,0.0854,0.2256,05672.csv,101,0,0.9047619047619048,True,temp_offset_5
B0005,153,1.32946814967592,1.8564874208181574,0.5270192711422375,28.41165301694507,0.7161202035454789,71.6120203545479,29.0,0.08560000000000001,0.2259,05676.csv,101,0,0.9107142857142857,True,temp_offset_5
B0005,154,1.3241118499879332,1.8564874208181574,0.5323755708302242,28.700075602098618,0.7132350239165072,71.32350239165072,29.0,0.0858,0.22619999999999998,05680.csv,101,0,0.9166666666666666,True,temp_offset_5
B0005,155,1.3190699525000256,1.8564874208181574,0.5374174683181319,28.971568459528346,0.710519197549267,71.0519197549267,29.0,0.086,0.22649999999999998,05684.csv,101,0,0.9226190476190477,True,temp_offset_5
B0005,156,1.3139094819401842,1.8564874208181574,0.5425779388779732,29.24944616357399,0.707739501601978,70.7739501601978,29.0,0.0862,0.2268,05688.csv,101,0,0.9285714285714286,True,temp_offset_5
B0005,157,1.3136363229515755,1.8564874208181574,0.5428510978665819,29.264155053337788,0.7075923640638802,70.75923640638801,29.0,0.0864,0.2271,05692.csv,101,0,0.9345238095238095,True,temp_offset_5
B0005,158,1.3082284664824309,1.8564874208181574,0.5482589543357266,29.555353834927296,0.7046794132900142,70.46794132900142,29.0,0.08660000000000001,0.2274,05696.csv,101,0,0.9404761904761905,True,temp_offset_5
B0005,159,1.3034638153388747,1.8564874208181574,0.5530236054792828,29.81191770928656,0.7021129261217595,70.21129261217595,29.0,0.0868,0.22769999999999999,05700.csv,101,0,0.9464285714285714,True,temp_offset_5
B0005,160,1.3037883598894509,1.8564874208181574,0.5526990609287066,29.79444184278779,0.7022877425772532,70.22877425772532,29.0,0.087,0.22799999999999998,05704.csv,101,0,0.9523809523809523,True,temp_offset_5
B0005,161,1.303841065274445,1.8564874208181574,0.5526463555437124,29.79160379707022,0.7023161324194913,70.23161324194913,29.0,0.0872,0.2283,05708.csv,101,0,0.9583333333333334,True,temp_offset_5
B0005,162,1.298316275683553,1.8564874208181574,0.5581711451346045,30.089099118291397,0.6993401954274393,69.93401954274393,29.0,0.0874,0.2286,05712.csv,101,0,0.9642857142857143,True,temp_offset_5
B0005,163,1.2985027623743037,1.8564874208181574,0.5579846584438537,30.079057302751515,0.6994406467898668,69.94406467898668,29.0,0.08760000000000001,0.2289,05716.csv,101,0,0.9702380952380952,True,temp_offset_5
B0005,164,1.2938913460930461,1.8564874208181574,0.5625960747251113,30.327369884671167,0.6969566998320009,69.69566998320009,29.0,0.0878,0.2292,05720.csv,101,0,0.9761904761904762,True,temp_offset_5
B0005,165,1.2884293192410146,1.8564874208181574,0.5680581015771429,30.62148559824378,0.6940145700923744,69.40145700923745,29.0,0.088,0.22949999999999998,05724.csv,101,0,0.9821428571428571,True,temp_offset_5
B0005,166,1.287878266593855,1.8564874208181574,0.5686091542243024,30.651158327237248,0.6937177446784341,69.37177446784341,29.0,0.0882,0.2298,05728.csv,101,0,0.9880952380952381,True,temp_offset_5
B0005,167,1.3094482392489943,1.8564874208181574,0.5470391815691631,29.489672294474804,0.7053364458951831,70.5336445895183,29.0,0.0884,0.2301,05732.csv,101,0,0.9940476190476191,True,temp_offset_5
B0005,168,1.3255175158134263,1.8564874208181574,0.5309699050047312,28.624384211611257,0.7139921881233476,71.39921881233477,29.0,0.08860000000000001,0.2304,05734.csv,101,0,1.0,True,temp_offset_5
B0006,1,2.0360106517052237,2.035337591005598,-0.0006730606996256938,0.0,1.0003306875,100.03306875,29.0,0.0552,0.1803,04506.csv,61,57,0.005952380952380952,True,temp_offset_5
B0006,2,2.0258099345965213,2.035337591005598,0.009527656409076712,0.5010149185692652,0.9953188815205986,99.53188815205985,29.0,0.0554,0.18059999999999998,04508.csv,61,56,0.011904761904761904,True,temp_offset_5
B0006,3,2.0139921532098883,2.035337591005598,0.021345437795709632,1.081453010911031,0.9895125811609643,98.95125811609643,29.0,0.055600000000000004,0.1809,04510.csv,61,55,0.017857142857142856,True,temp_offset_5
B0006,4,2.0139504336135774,2.035337591005598,0.021387157392020573,1.0835020962768656,0.9894920835312367,98.94920835312368,29.0,0.0558,0.1812,04512.csv,61,54,0.023809523809523808,True,temp_offset_5
B0006,5,2.001189887339419,2.035337591005598,0.03414770366617903,1.7102447050874194,0.9832225848836665,98.32225848836666,29.0,0.056,0.1815,04514.csv,61,53,0.02976190476190476,True,temp_offset_5
B0006,6,2.014565047243857,2.035337591005598,0.02077254376174098,1.0533149442713001,0.9897940548764307,98.97940548764306,29.0,0.0562,0.1818,04516.csv,61,52,0.03571428571428571,True,temp_offset_5
B0006,7,2.013766812998834,2.035337591005598,0.02157077800676399,1.0925207433349973,0.9894018672371169,98.94018672371169,29.0,0.0564,0.18209999999999998,04518.csv,61,51,0.041666666666666664,True,temp_offset_5
B0006,8,1.9694408804585153,2.035337591005598,0.06589671054708268,3.2696180243926474,0.9676236950379691,96.7623695037969,29.0,0.0566,0.1824,04520.csv,61,50,0.047619047619047616,True,temp_offset_5
B0006,9,1.9688170243858938,2.035337591005598,0.06652056661970418,3.300259125022411,0.9673171827053818,96.73171827053818,29.0,0.0568,0.1827,04522.csv,61,49,0.05357142857142857,True,temp_offset_5
B0006,10,1.9578780235135025,2.035337591005598,0.07745956749209548,3.837535335401247,0.9619426438963253,96.19426438963254,29.0,0.057,0.183,04524.csv,61,48,0.05952380952380952,True,temp_offset_5
B0006,11,1.946242536732318,2.035337591005598,0.08909505427328002,4.409019908502048,0.9562259083372695,95.62259083372695,29.0,0.0572,0.1833,04526.csv,61,47,0.06547619047619048,True,temp_offset_5
B0006,12,1.9353903022915646,2.035337591005598,0.09994728871403336,4.942034528620279,0.9508939995233653,95.08939995233654,29.0,0.0574,0.18359999999999999,04529.csv,61,46,0.07142857142857142,True,temp_offset_5
B0006,13,1.9239159585765704,2.035337591005598,0.11142163242902758,5.505604454218864,0.9452564366120818,94.52564366120818,29.0,0.0576,0.18389999999999998,04531.csv,61,45,0.07738095238095238,True,temp_offset_5
B0006,14,1.9125221690500274,2.035337591005598,0.1228154219555706,6.065217907959895,0.9396584515029316,93.96584515029316,29.0,0.0578,0.1842,04533.csv,61,44,0.08333333333333333,True,temp_offset_5
B0006,15,1.901695373196982,2.035337591005598,0.13364221780861607,6.596983095139924,0.934339041150128,93.4339041150128,29.0,0.058,0.1845,04535.csv,61,43,0.08928571428571429,True,temp_offset_5
B0006,16,1.8898237292987408,2.035337591005598,0.1455138617068572,7.180066680105364,0.9285062771159436,92.85062771159436,29.0,0.0582,0.1848,04537.csv,61,42,0.09523809523809523,True,temp_offset_5
B0006,17,1.878899495428072,2.035337591005598,0.15643809557752597,7.71661759949861,0.9231389936151896,92.31389936151896,29.0,0.0584,0.1851,04539.csv,61,41,0.10119047619047619,True,temp_offset_5
B0006,18,1.8681872981125307,2.035337591005598,0.16715029289306726,8.242754204263893,0.9178758876995519,91.78758876995519,29.0,0.0586,0.18539999999999998,04541.csv,61,40,0.10714285714285714,True,temp_offset_5
B0006,19,1.8682068458679482,2.035337591005598,0.1671307451376498,8.241794103421531,0.9178854918829089,91.78854918829089,29.0,0.0588,0.1857,04543.csv,61,39,0.1130952380952381,True,temp_offset_5
B0006,20,1.9802811860049927,2.035337591005598,0.05505640500060527,2.7371892997492804,0.9729497429596417,97.29497429596417,29.0,0.059,0.186,04546.csv,61,38,0.11904761904761904,True,temp_offset_5
B0006,21,1.9581972453736332,2.035337591005598,0.07714034563196481,3.8218565441403367,0.9620994836567371,96.20994836567371,29.0,0.0592,0.1863,04550.csv,61,38,0.125,True,temp_offset_5
B0006,22,1.9464584737822153,2.035337591005598,0.08887911722338271,4.398414018512401,0.9563320023095184,95.63320023095184,29.0,0.0594,0.1866,04554.csv,61,37,0.13095238095238096,True,temp_offset_5
B0006,23,1.924882436304227,2.035337591005598,0.11045515470137102,5.458135266037199,0.9457312854685701,94.573128546857,29.0,0.0596,0.18689999999999998,04558.csv,61,36,0.13690476190476192,True,temp_offset_5
B0006,24,1.9466246447781301,2.035337591005598,0.08871294622746784,4.390252420940427,0.9564136452746212,95.64136452746213,29.0,0.0598,0.1872,04562.csv,61,35,0.14285714285714285,True,temp_offset_5
B0006,25,1.902036702388114,2.035337591005598,0.13330088861748401,6.580218487801245,0.9345067426619758,93.45067426619758,29.0,0.06,0.1875,04566.csv,61,34,0.1488095238095238,True,temp_offset_5
B0006,26,1.8792954677591212,2.035337591005598,0.15604212324647682,7.697169158464296,0.9233335423390961,92.33335423390962,29.0,0.060200000000000004,0.1878,04570.csv,61,33,0.15476190476190477,True,temp_offset_5
B0006,27,1.868923958310721,2.035337591005598,0.16641363269487708,8.20657265493981,0.9182378228406536,91.82378228406536,29.0,0.0604,0.1881,04574.csv,61,32,0.16071428571428573,True,temp_offset_5
B0006,28,1.8566381710793924,2.035337591005598,0.17869941992620553,8.809997161635724,0.9122015823242788,91.22015823242788,29.0,0.0606,0.18839999999999998,04578.csv,61,31,0.16666666666666666,True,temp_offset_5
B0006,29,1.8458099806931787,2.035337591005598,0.18952761031241927,9.341830842227946,0.9068814868108541,90.68814868108541,29.0,0.0608,0.18869999999999998,04582.csv,61,30,0.17261904761904762,True,temp_offset_5
B0006,30,1.8578430532641717,2.035337591005598,0.17749453774142632,8.750818582006485,0.9127935638167368,91.27935638167368,29.0,0.061,0.189,04586.csv,61,29,0.17857142857142858,True,temp_offset_5
B0006,31,1.9254125883019646,2.035337591005598,0.10992500270363337,5.432096502571322,0.9459917592101649,94.59917592101648,29.0,0.061200000000000004,0.1893,04590.csv,61,28,0.18452380952380953,True,temp_offset_5
B0006,32,1.882854183121946,2.035337591005598,0.1524834078836519,7.522380516772058,0.925082006760208,92.5082006760208,29.0,0.0614,0.1896,04594.csv,61,27,0.19047619047619047,True,temp_offset_5
B0006,33,1.8558902046953123,2.035337591005598,0.17944738631028567,8.846734021703412,0.9118340922393979,91.18340922393979,29.0,0.0616,0.18989999999999999,04598.csv,61,26,0.19642857142857142,True,temp_offset_5
B0006,34,1.8398591089974425,2.035337591005598,0.19547848200815543,9.634111812897338,0.9039577105675253,90.39577105675252,29.0,0.0618,0.19019999999999998,04602.csv,61,25,0.20238095238095238,True,temp_offset_5
B0006,35,1.8191409757158647,2.035337591005598,0.21619661528973322,10.65169653251684,0.8937784983458607,89.37784983458606,29.0,0.062,0.1905,04606.csv,61,24,0.20833333333333334,True,temp_offset_5
B0006,36,1.814076700134113,2.035337591005598,0.22126089087148504,10.900431752910231,0.8912903236056448,89.12903236056448,29.0,0.0622,0.1908,04610.csv,61,23,0.21428571428571427,True,temp_offset_5
B0006,37,1.797696124146922,2.035337591005598,0.23764146685867593,11.70497449798239,0.883242235632633,88.3242235632633,29.0,0.0624,0.1911,04614.csv,61,22,0.22023809523809523,True,temp_offset_5
B0006,38,1.7815935853804363,2.035337591005598,0.25374400562516164,12.495861262400808,0.8753307526247798,87.53307526247798,29.0,0.0626,0.1914,04618.csv,61,21,0.2261904761904762,True,temp_offset_5
